cTS,cEE,cH2,cNG,cCO2,cBioCH4,cBiomass,configuration,energy,co2
50,75,75,100,250,30,65,BioCH4Oxy_CC,5.17,-0.09
50,75,75,100,250,30,80,BioCH4Oxy_CC,5.17,-0.09
50,75,75,100,250,50,65,BioCH4Oxy_CC,5.17,-0.09
50,75,75,100,250,50,80,BioCH4Oxy_CC,5.17,-0.09
50,75,75,100,250,70,65,BioCH4Oxy_CC,5.17,-0.09
50,75,75,100,250,70,80,BioCH4Oxy_CC,5.17,-0.09
50,75,100,10,75,30,65,NG,3.6,0.96
50,75,100,10,75,30,80,NG,3.6,0.96
50,75,100,10,75,50,65,NG,3.6,0.96
50,75,100,10,75,50,80,NG,3.6,0.96
50,75,100,10,75,70,65,NG,3.6,0.96
50,75,100,10,75,70,80,NG,3.6,0.96
50,75,100,10,100,30,65,NG,3.6,0.96
50,75,100,10,100,30,80,NG,3.6,0.96
50,75,100,10,100,50,65,NG,3.6,0.96
50,75,100,10,100,50,80,NG,3.6,0.96
50,75,100,10,100,70,65,NG,3.6,0.96
50,75,100,10,100,70,80,NG,3.6,0.96
50,75,100,10,150,30,65,BioCH4Oxy_CC,5.17,-0.09
50,75,100,10,150,30,80,BioCH4Oxy_CC,5.17,-0.09
50,75,100,10,150,50,65,NGOxy_CC,5.17,0.1
50,75,100,10,150,50,80,NGOxy_CC,5.17,0.1
50,75,100,10,150,70,65,NGOxy_CC,5.17,0.1
50,75,100,10,150,70,80,NGOxy_CC,5.17,0.1
50,75,100,10,200,30,65,BioCH4Oxy_CC,5.17,-0.09
50,75,100,10,200,30,80,BioCH4Oxy_CC,5.17,-0.09
50,75,100,10,200,50,65,NGOxy_CC,5.17,0.1
50,75,100,10,200,50,80,NGOxy_CC,5.17,0.1
50,75,100,10,200,70,65,NGOxy_CC,5.17,0.1
50,75,100,10,200,70,80,NGOxy_CC,5.17,0.1
50,75,100,10,250,30,65,BioCH4Oxy_CC,5.17,-0.09
50,75,100,10,250,30,80,BioCH4Oxy_CC,5.17,-0.09
50,75,100,10,250,50,65,NGOxy_CC,5.17,0.1
50,75,100,10,250,50,80,NGOxy_CC,5.17,0.1
50,75,100,10,250,70,65,NGOxy_CC,5.17,0.1
50,75,100,10,250,70,80,NGOxy_CC,5.17,0.1
50,75,100,35,75,30,65,BioCH4,3.6,0.79
50,75,100,35,75,30,80,BioCH4,3.6,0.79
50,75,100,35,75,50,65,NG,3.6,0.96
50,75,100,35,75,50,80,NG,3.6,0.96
50,75,100,35,75,70,65,NG,3.6,0.96
50,75,100,35,75,70,80,NG,3.6,0.96
50,75,100,35,100,30,65,BioCH4,3.6,0.79
50,75,100,35,100,30,80,BioCH4,3.6,0.79
50,75,100,35,100,50,65,BioCH4,3.6,0.79
50,75,100,35,100,50,80,BioCH4,3.6,0.79
50,75,100,35,100,70,65,NG,3.6,0.96
50,75,100,35,100,70,80,NG,3.6,0.96
50,75,100,35,150,30,65,BioCH4Oxy_CC,5.17,-0.09
50,75,100,35,150,30,80,BioCH4Oxy_CC,5.17,-0.09
50,75,100,35,150,50,65,BioCH4Oxy_CC,5.17,-0.09
50,75,100,35,150,50,80,BioCH4Oxy_CC,5.17,-0.09
50,75,100,35,150,70,65,NGOxy_CC,5.17,0.1
50,75,100,35,150,70,80,NGOxy_CC,5.17,0.1
50,75,100,35,200,30,65,BioCH4Oxy_CC,5.17,-0.09
50,75,100,35,200,30,80,BioCH4Oxy_CC,5.17,-0.09
50,75,100,35,200,50,65,BioCH4Oxy_CC,5.17,-0.09
50,75,100,35,200,50,80,BioCH4Oxy_CC,5.17,-0.09
50,75,100,35,200,70,65,NGOxy_CC,5.17,0.1
50,75,100,35,200,70,80,NGOxy_CC,5.17,0.1
50,75,100,35,250,30,65,BioCH4Oxy_CC,5.17,-0.09
50,75,100,35,250,30,80,BioCH4Oxy_CC,5.17,-0.09
50,75,100,35,250,50,65,BioCH4Oxy_CC,5.17,-0.09
50,75,100,35,250,50,80,BioCH4Oxy_CC,5.17,-0.09
50,75,100,35,250,70,65,NGOxy_CC,5.17,0.1
50,75,100,35,250,70,80,NGOxy_CC,5.17,0.1
50,75,100,55,75,30,65,BioCH4,3.6,0.79
50,75,100,55,75,30,80,BioCH4,3.6,0.79
50,75,100,55,75,50,65,BioCH4,3.6,0.79
50,75,100,55,75,50,80,BioCH4,3.6,0.79
50,75,100,55,75,70,65,NG,3.6,0.96
50,75,100,55,75,70,80,NG,3.6,0.96
50,75,100,55,100,30,65,BioCH4,3.6,0.79
50,75,100,55,100,30,80,BioCH4,3.6,0.79
50,75,100,55,100,50,65,BioCH4,3.6,0.79
50,75,100,55,100,50,80,BioCH4,3.6,0.79
50,75,100,55,100,70,65,BioCH4,3.6,0.79
50,75,100,55,100,70,80,BioCH4,3.6,0.79
50,75,100,55,150,30,65,BioCH4Oxy_CC,5.17,-0.09
50,75,100,55,150,30,80,BioCH4Oxy_CC,5.17,-0.09
50,75,100,55,150,50,65,BioCH4Oxy_CC,5.17,-0.09
50,75,100,55,150,50,80,BioCH4Oxy_CC,5.17,-0.09
50,75,100,55,150,70,65,BioCH4Oxy_CC,5.17,-0.09
50,75,100,55,150,70,80,BioCH4Oxy_CC,5.17,-0.09
50,75,100,55,200,30,65,BioCH4Oxy_CC,5.17,-0.09
50,75,100,55,200,30,80,BioCH4Oxy_CC,5.17,-0.09
50,75,100,55,200,50,65,BioCH4Oxy_CC,5.17,-0.09
50,75,100,55,200,50,80,BioCH4Oxy_CC,5.17,-0.09
50,75,100,55,200,70,65,BioCH4Oxy_CC,5.17,-0.09
50,75,100,55,200,70,80,BioCH4Oxy_CC,5.17,-0.09
50,75,100,55,250,30,65,BioCH4Oxy_CC,5.17,-0.09
50,75,100,55,250,30,80,BioCH4Oxy_CC,5.17,-0.09
50,75,100,55,250,50,65,BioCH4Oxy_CC,5.17,-0.09
50,75,100,55,250,50,80,BioCH4Oxy_CC,5.17,-0.09
50,75,100,55,250,70,65,BioCH4Oxy_CC,5.17,-0.09
50,75,100,55,250,70,80,BioCH4Oxy_CC,5.17,-0.09
50,75,100,75,75,30,65,BioCH4,3.6,0.79
50,75,100,75,75,30,80,BioCH4,3.6,0.79
50,75,100,75,75,50,65,BioCH4,3.6,0.79
50,75,100,75,75,50,80,BioCH4,3.6,0.79
50,75,100,75,75,70,65,BioCH4,3.6,0.79
50,75,100,75,75,70,80,BioCH4,3.6,0.79
50,75,100,75,100,30,65,BioCH4,3.6,0.79
50,75,100,75,100,30,80,BioCH4,3.6,0.79
50,75,100,75,100,50,65,BioCH4,3.6,0.79
50,75,100,75,100,50,80,BioCH4,3.6,0.79
50,75,100,75,100,70,65,BioCH4,3.6,0.79
50,75,100,75,100,70,80,BioCH4,3.6,0.79
50,75,100,75,150,30,65,BioCH4Oxy_CC,5.17,-0.09
50,75,100,75,150,30,80,BioCH4Oxy_CC,5.17,-0.09
50,75,100,75,150,50,65,BioCH4Oxy_CC,5.17,-0.09
50,75,100,75,150,50,80,BioCH4Oxy_CC,5.17,-0.09
50,75,100,75,150,70,65,BioCH4Oxy_CC,5.17,-0.09
50,75,100,75,150,70,80,BioCH4Oxy_CC,5.17,-0.09
50,75,100,75,200,30,65,BioCH4Oxy_CC,5.17,-0.09
50,75,100,75,200,30,80,BioCH4Oxy_CC,5.17,-0.09
50,75,100,75,200,50,65,BioCH4Oxy_CC,5.17,-0.09
50,75,100,75,200,50,80,BioCH4Oxy_CC,5.17,-0.09
50,75,100,75,200,70,65,BioCH4Oxy_CC,5.17,-0.09
50,75,100,75,200,70,80,BioCH4Oxy_CC,5.17,-0.09
50,75,100,75,250,30,65,BioCH4Oxy_CC,5.17,-0.09
50,75,100,75,250,30,80,BioCH4Oxy_CC,5.17,-0.09
50,75,100,75,250,50,65,BioCH4Oxy_CC,5.17,-0.09
50,75,100,75,250,50,80,BioCH4Oxy_CC,5.17,-0.09
50,75,100,75,250,70,65,BioCH4Oxy_CC,5.17,-0.09
50,75,100,75,250,70,80,BioCH4Oxy_CC,5.17,-0.09
50,75,100,100,75,30,65,BioCH4,3.6,0.79
50,75,100,100,75,30,80,BioCH4,3.6,0.79
50,75,100,100,75,50,65,BioCH4,3.6,0.79
50,75,100,100,75,50,80,BioCH4,3.6,0.79
50,75,100,100,75,70,65,BioCH4,3.6,0.79
50,75,100,100,75,70,80,BioCH4,3.6,0.79
50,75,100,100,100,30,65,BioCH4,3.6,0.79
50,75,100,100,100,30,80,BioCH4,3.6,0.79
50,75,100,100,100,50,65,BioCH4,3.6,0.79
50,75,100,100,100,50,80,BioCH4,3.6,0.79
50,75,100,100,100,70,65,BioCH4,3.6,0.79
50,75,100,100,100,70,80,BioCH4,3.6,0.79
50,75,100,100,150,30,65,BioCH4Oxy_CC,5.17,-0.09
50,75,100,100,150,30,80,BioCH4Oxy_CC,5.17,-0.09
50,75,100,100,150,50,65,BioCH4Oxy_CC,5.17,-0.09
50,75,100,100,150,50,80,BioCH4Oxy_CC,5.17,-0.09
50,75,100,100,150,70,65,BioCH4Oxy_CC,5.17,-0.09
50,75,100,100,150,70,80,BioCH4Oxy_CC,5.17,-0.09
50,75,100,100,200,30,65,BioCH4Oxy_CC,5.17,-0.09
50,75,100,100,200,30,80,BioCH4Oxy_CC,5.17,-0.09
50,75,100,100,200,50,65,BioCH4Oxy_CC,5.17,-0.09
50,75,100,100,200,50,80,BioCH4Oxy_CC,5.17,-0.09
50,75,100,100,200,70,65,BioCH4Oxy_CC,5.17,-0.09
50,75,100,100,200,70,80,BioCH4Oxy_CC,5.17,-0.09
50,75,100,100,250,30,65,BioCH4Oxy_CC,5.17,-0.09
50,75,100,100,250,30,80,BioCH4Oxy_CC,5.17,-0.09
50,75,100,100,250,50,65,BioCH4Oxy_CC,5.17,-0.09
50,75,100,100,250,50,80,BioCH4Oxy_CC,5.17,-0.09
50,75,100,100,250,70,65,BioCH4Oxy_CC,5.17,-0.09
50,75,100,100,250,70,80,BioCH4Oxy_CC,5.17,-0.09
50,100,10,10,75,30,65,NG,3.6,0.96
50,100,10,10,75,30,80,NG,3.6,0.96
50,100,10,10,75,50,65,NG,3.6,0.96
50,100,10,10,75,50,80,NG,3.6,0.96
50,100,10,10,75,70,65,NG,3.6,0.96
50,100,10,10,75,70,80,NG,3.6,0.96
50,100,10,10,100,30,65,NG,3.6,0.96
50,100,10,10,100,30,80,NG,3.6,0.96
50,100,10,10,100,50,65,NG,3.6,0.96
50,100,10,10,100,50,80,NG,3.6,0.96
50,100,10,10,100,70,65,NG,3.6,0.96
50,100,10,10,100,70,80,NG,3.6,0.96
50,100,10,10,150,30,65,H2Oxy_CC,5.1,0.08
50,100,10,10,150,30,80,H2Oxy_CC,5.1,0.08
50,100,10,10,150,50,65,H2Oxy_CC,5.1,0.08
50,100,10,10,150,50,80,H2Oxy_CC,5.1,0.08
50,100,10,10,150,70,65,H2Oxy_CC,5.1,0.08
50,100,10,10,150,70,80,H2Oxy_CC,5.1,0.08
50,100,10,10,200,30,65,H2Oxy_CC,5.1,0.08
50,100,10,10,200,30,80,H2Oxy_CC,5.1,0.08
50,100,10,10,200,50,65,H2Oxy_CC,5.1,0.08
50,100,10,10,200,50,80,H2Oxy_CC,5.1,0.08
50,100,10,10,200,70,65,H2Oxy_CC,5.1,0.08
50,100,10,10,200,70,80,H2Oxy_CC,5.1,0.08
50,100,10,10,250,30,65,H2Oxy_CC,5.1,0.08
50,100,10,10,250,30,80,H2Oxy_CC,5.1,0.08
50,100,10,10,250,50,65,H2Oxy_CC,5.1,0.08
50,100,10,10,250,50,80,H2Oxy_CC,5.1,0.08
50,100,10,10,250,70,65,H2Oxy_CC,5.1,0.08
50,100,10,10,250,70,80,H2Oxy_CC,5.1,0.08
50,100,10,35,75,30,65,H2Oxy,4.22,0.79
50,100,10,35,75,30,80,H2Oxy,4.22,0.79
50,100,10,35,75,50,65,H2Oxy,4.22,0.79
50,100,10,35,75,50,80,H2Oxy,4.22,0.79
50,100,10,35,75,70,65,H2Oxy,4.22,0.79
50,100,10,35,75,70,80,H2Oxy,4.22,0.79
50,100,10,35,100,30,65,H2Oxy,4.22,0.79
50,100,10,35,100,30,80,H2Oxy,4.22,0.79
50,100,10,35,100,50,65,H2Oxy,4.22,0.79
50,100,10,35,100,50,80,H2Oxy,4.22,0.79
50,100,10,35,100,70,65,H2Oxy,4.22,0.79
50,100,10,35,100,70,80,H2Oxy,4.22,0.79
50,100,10,35,150,30,65,H2Oxy_CC,5.1,0.08
50,100,10,35,150,30,80,H2Oxy_CC,5.1,0.08
50,100,10,35,150,50,65,H2Oxy_CC,5.1,0.08
50,100,10,35,150,50,80,H2Oxy_CC,5.1,0.08
50,100,10,35,150,70,65,H2Oxy_CC,5.1,0.08
50,100,10,35,150,70,80,H2Oxy_CC,5.1,0.08
50,100,10,35,200,30,65,H2Oxy_CC,5.1,0.08
50,100,10,35,200,30,80,H2Oxy_CC,5.1,0.08
50,100,10,35,200,50,65,H2Oxy_CC,5.1,0.08
50,100,10,35,200,50,80,H2Oxy_CC,5.1,0.08
50,100,10,35,200,70,65,H2Oxy_CC,5.1,0.08
50,100,10,35,200,70,80,H2Oxy_CC,5.1,0.08
50,100,10,35,250,30,65,H2Oxy_CC,5.1,0.08
50,100,10,35,250,30,80,H2Oxy_CC,5.1,0.08
50,100,10,35,250,50,65,H2Oxy_CC,5.1,0.08
50,100,10,35,250,50,80,H2Oxy_CC,5.1,0.08
50,100,10,35,250,70,65,H2Oxy_CC,5.1,0.08
50,100,10,35,250,70,80,H2Oxy_CC,5.1,0.08
50,100,10,55,75,30,65,H2Oxy,4.22,0.79
50,100,10,55,75,30,80,H2Oxy,4.22,0.79
50,100,10,55,75,50,65,H2Oxy,4.22,0.79
50,100,10,55,75,50,80,H2Oxy,4.22,0.79
50,100,10,55,75,70,65,H2Oxy,4.22,0.79
50,100,10,55,75,70,80,H2Oxy,4.22,0.79
50,100,10,55,100,30,65,H2Oxy,4.22,0.79
50,100,10,55,100,30,80,H2Oxy,4.22,0.79
50,100,10,55,100,50,65,H2Oxy,4.22,0.79
50,100,10,55,100,50,80,H2Oxy,4.22,0.79
50,100,10,55,100,70,65,H2Oxy,4.22,0.79
50,100,10,55,100,70,80,H2Oxy,4.22,0.79
50,100,10,55,150,30,65,H2Oxy_CC,5.1,0.08
50,100,10,55,150,30,80,H2Oxy_CC,5.1,0.08
50,100,10,55,150,50,65,H2Oxy_CC,5.1,0.08
50,100,10,55,150,50,80,H2Oxy_CC,5.1,0.08
50,100,10,55,150,70,65,H2Oxy_CC,5.1,0.08
50,100,10,55,150,70,80,H2Oxy_CC,5.1,0.08
50,100,10,55,200,30,65,H2Oxy_CC,5.1,0.08
50,100,10,55,200,30,80,H2Oxy_CC,5.1,0.08
50,100,10,55,200,50,65,H2Oxy_CC,5.1,0.08
50,100,10,55,200,50,80,H2Oxy_CC,5.1,0.08
50,100,10,55,200,70,65,H2Oxy_CC,5.1,0.08
50,100,10,55,200,70,80,H2Oxy_CC,5.1,0.08
50,100,10,55,250,30,65,H2Oxy_CC,5.1,0.08
50,100,10,55,250,30,80,H2Oxy_CC,5.1,0.08
50,100,10,55,250,50,65,H2Oxy_CC,5.1,0.08
50,100,10,55,250,50,80,H2Oxy_CC,5.1,0.08
50,100,10,55,250,70,65,H2Oxy_CC,5.1,0.08
50,100,10,55,250,70,80,H2Oxy_CC,5.1,0.08
50,100,10,75,75,30,65,H2Oxy,4.22,0.79
50,100,10,75,75,30,80,H2Oxy,4.22,0.79
50,100,10,75,75,50,65,H2Oxy,4.22,0.79
50,100,10,75,75,50,80,H2Oxy,4.22,0.79
50,100,10,75,75,70,65,H2Oxy,4.22,0.79
50,100,10,75,75,70,80,H2Oxy,4.22,0.79
50,100,10,75,100,30,65,H2Oxy,4.22,0.79
50,100,10,75,100,30,80,H2Oxy,4.22,0.79
50,100,10,75,100,50,65,H2Oxy,4.22,0.79
50,100,10,75,100,50,80,H2Oxy,4.22,0.79
50,100,10,75,100,70,65,H2Oxy,4.22,0.79
50,100,10,75,100,70,80,H2Oxy,4.22,0.79
50,100,10,75,150,30,65,H2Oxy_CC,5.1,0.08
50,100,10,75,150,30,80,H2Oxy_CC,5.1,0.08
50,100,10,75,150,50,65,H2Oxy_CC,5.1,0.08
50,100,10,75,150,50,80,H2Oxy_CC,5.1,0.08
50,100,10,75,150,70,65,H2Oxy_CC,5.1,0.08
50,100,10,75,150,70,80,H2Oxy_CC,5.1,0.08
50,100,10,75,200,30,65,H2Oxy_CC,5.1,0.08
50,100,10,75,200,30,80,H2Oxy_CC,5.1,0.08
50,100,10,75,200,50,65,H2Oxy_CC,5.1,0.08
50,100,10,75,200,50,80,H2Oxy_CC,5.1,0.08
50,100,10,75,200,70,65,H2Oxy_CC,5.1,0.08
50,100,10,75,200,70,80,H2Oxy_CC,5.1,0.08
50,100,10,75,250,30,65,H2Oxy_CC,5.1,0.08
50,100,10,75,250,30,80,H2Oxy_CC,5.1,0.08
50,100,10,75,250,50,65,H2Oxy_CC,5.1,0.08
50,100,10,75,250,50,80,H2Oxy_CC,5.1,0.08
50,100,10,75,250,70,65,H2Oxy_CC,5.1,0.08
50,100,10,75,250,70,80,H2Oxy_CC,5.1,0.08
50,100,10,100,75,30,65,H2Oxy,4.22,0.79
50,100,10,100,75,30,80,H2Oxy,4.22,0.79
50,100,10,100,75,50,65,H2Oxy,4.22,0.79
50,100,10,100,75,50,80,H2Oxy,4.22,0.79
50,100,10,100,75,70,65,H2Oxy,4.22,0.79
50,100,10,100,75,70,80,H2Oxy,4.22,0.79
50,100,10,100,100,30,65,H2Oxy,4.22,0.79
50,100,10,100,100,30,80,H2Oxy,4.22,0.79
50,100,10,100,100,50,65,H2Oxy,4.22,0.79
50,100,10,100,100,50,80,H2Oxy,4.22,0.79
50,100,10,100,100,70,65,H2Oxy,4.22,0.79
50,100,10,100,100,70,80,H2Oxy,4.22,0.79
50,100,10,100,150,30,65,H2Oxy_CC,5.1,0.08
50,100,10,100,150,30,80,H2Oxy_CC,5.1,0.08
50,100,10,100,150,50,65,H2Oxy_CC,5.1,0.08
50,100,10,100,150,50,80,H2Oxy_CC,5.1,0.08
50,100,10,100,150,70,65,H2Oxy_CC,5.1,0.08
50,100,10,100,150,70,80,H2Oxy_CC,5.1,0.08
50,100,10,100,200,30,65,H2Oxy_CC,5.1,0.08
50,100,10,100,200,30,80,H2Oxy_CC,5.1,0.08
50,100,10,100,200,50,65,H2Oxy_CC,5.1,0.08
50,100,10,100,200,50,80,H2Oxy_CC,5.1,0.08
50,100,10,100,200,70,65,H2Oxy_CC,5.1,0.08
50,100,10,100,200,70,80,H2Oxy_CC,5.1,0.08
50,100,10,100,250,30,65,H2Oxy_CC,5.1,0.08
50,100,10,100,250,30,80,H2Oxy_CC,5.1,0.08
50,100,10,100,250,50,65,H2Oxy_CC,5.1,0.08
50,100,10,100,250,50,80,H2Oxy_CC,5.1,0.08
50,100,10,100,250,70,65,H2Oxy_CC,5.1,0.08
50,100,10,100,250,70,80,H2Oxy_CC,5.1,0.08
50,100,25,10,75,30,65,NG,3.6,0.96
50,100,25,10,75,30,80,NG,3.6,0.96
50,100,25,10,75,50,65,NG,3.6,0.96
50,100,25,10,75,50,80,NG,3.6,0.96
50,100,25,10,75,70,65,NG,3.6,0.96
50,100,25,10,75,70,80,NG,3.6,0.96
50,100,25,10,100,30,65,NG,3.6,0.96
50,100,25,10,100,30,80,NG,3.6,0.96
50,100,25,10,100,50,65,NG,3.6,0.96
50,100,25,10,100,50,80,NG,3.6,0.96
50,100,25,10,100,70,65,NG,3.6,0.96
50,100,25,10,100,70,80,NG,3.6,0.96
50,100,25,10,150,30,65,BioCH4_CC,8.54,-0.06
50,100,25,10,150,30,80,BioCH4_CC,8.54,-0.06
50,100,25,10,150,50,65,NG_CC,8.49,0.12
50,100,25,10,150,50,80,NG_CC,8.49,0.12
50,100,25,10,150,70,65,NG_CC,8.49,0.12
50,100,25,10,150,70,80,NG_CC,8.49,0.12
50,100,25,10,200,30,65,BioCH4_CC,8.54,-0.06
50,100,25,10,200,30,80,BioCH4_CC,8.54,-0.06
50,100,25,10,200,50,65,H2Oxy_CC,5.1,0.08
50,100,25,10,200,50,80,H2Oxy_CC,5.1,0.08
50,100,25,10,200,70,65,H2Oxy_CC,5.1,0.08
50,100,25,10,200,70,80,H2Oxy_CC,5.1,0.08
50,100,25,10,250,30,65,BioCH4_CC,8.54,-0.06
50,100,25,10,250,30,80,BioCH4_CC,8.54,-0.06
50,100,25,10,250,50,65,H2Oxy_CC,5.1,0.08
50,100,25,10,250,50,80,H2Oxy_CC,5.1,0.08
50,100,25,10,250,70,65,H2Oxy_CC,5.1,0.08
50,100,25,10,250,70,80,H2Oxy_CC,5.1,0.08
50,100,25,35,75,30,65,BioCH4,3.6,0.79
50,100,25,35,75,30,80,BioCH4,3.6,0.79
50,100,25,35,75,50,65,H2Oxy,4.22,0.79
50,100,25,35,75,50,80,H2Oxy,4.22,0.79
50,100,25,35,75,70,65,H2Oxy,4.22,0.79
50,100,25,35,75,70,80,H2Oxy,4.22,0.79
50,100,25,35,100,30,65,BioCH4,3.6,0.79
50,100,25,35,100,30,80,BioCH4,3.6,0.79
50,100,25,35,100,50,65,H2Oxy,4.22,0.79
50,100,25,35,100,50,80,H2Oxy,4.22,0.79
50,100,25,35,100,70,65,H2Oxy,4.22,0.79
50,100,25,35,100,70,80,H2Oxy,4.22,0.79
50,100,25,35,150,30,65,BioCH4Oxy_CC,5.17,-0.09
50,100,25,35,150,30,80,BioCH4Oxy_CC,5.17,-0.09
50,100,25,35,150,50,65,H2Oxy_CC,5.1,0.08
50,100,25,35,150,50,80,H2Oxy_CC,5.1,0.08
50,100,25,35,150,70,65,H2Oxy_CC,5.1,0.08
50,100,25,35,150,70,80,H2Oxy_CC,5.1,0.08
50,100,25,35,200,30,65,BioCH4Oxy_CC,5.17,-0.09
50,100,25,35,200,30,80,BioCH4Oxy_CC,5.17,-0.09
50,100,25,35,200,50,65,H2Oxy_CC,5.1,0.08
50,100,25,35,200,50,80,H2Oxy_CC,5.1,0.08
50,100,25,35,200,70,65,H2Oxy_CC,5.1,0.08
50,100,25,35,200,70,80,H2Oxy_CC,5.1,0.08
50,100,25,35,250,30,65,BioCH4Oxy_CC,5.17,-0.09
50,100,25,35,250,30,80,BioCH4Oxy_CC,5.17,-0.09
50,100,25,35,250,50,65,H2Oxy_CC,5.1,0.08
50,100,25,35,250,50,80,H2Oxy_CC,5.1,0.08
50,100,25,35,250,70,65,H2Oxy_CC,5.1,0.08
50,100,25,35,250,70,80,H2Oxy_CC,5.1,0.08
50,100,25,55,75,30,65,BioCH4,3.6,0.79
50,100,25,55,75,30,80,BioCH4,3.6,0.79
50,100,25,55,75,50,65,H2Oxy,4.22,0.79
50,100,25,55,75,50,80,H2Oxy,4.22,0.79
50,100,25,55,75,70,65,H2Oxy,4.22,0.79
50,100,25,55,75,70,80,H2Oxy,4.22,0.79
50,100,25,55,100,30,65,BioCH4,3.6,0.79
50,100,25,55,100,30,80,BioCH4,3.6,0.79
50,100,25,55,100,50,65,H2Oxy,4.22,0.79
50,100,25,55,100,50,80,H2Oxy,4.22,0.79
50,100,25,55,100,70,65,H2Oxy,4.22,0.79
50,100,25,55,100,70,80,H2Oxy,4.22,0.79
50,100,25,55,150,30,65,BioCH4Oxy_CC,5.17,-0.09
50,100,25,55,150,30,80,BioCH4Oxy_CC,5.17,-0.09
50,100,25,55,150,50,65,H2Oxy_CC,5.1,0.08
50,100,25,55,150,50,80,H2Oxy_CC,5.1,0.08
50,100,25,55,150,70,65,H2Oxy_CC,5.1,0.08
50,100,25,55,150,70,80,H2Oxy_CC,5.1,0.08
50,100,25,55,200,30,65,BioCH4Oxy_CC,5.17,-0.09
50,100,25,55,200,30,80,BioCH4Oxy_CC,5.17,-0.09
50,100,25,55,200,50,65,H2Oxy_CC,5.1,0.08
50,100,25,55,200,50,80,H2Oxy_CC,5.1,0.08
50,100,25,55,200,70,65,H2Oxy_CC,5.1,0.08
50,100,25,55,200,70,80,H2Oxy_CC,5.1,0.08
50,100,25,55,250,30,65,BioCH4Oxy_CC,5.17,-0.09
50,100,25,55,250,30,80,BioCH4Oxy_CC,5.17,-0.09
50,100,25,55,250,50,65,H2Oxy_CC,5.1,0.08
50,100,25,55,250,50,80,H2Oxy_CC,5.1,0.08
50,100,25,55,250,70,65,H2Oxy_CC,5.1,0.08
50,100,25,55,250,70,80,H2Oxy_CC,5.1,0.08
50,100,25,75,75,30,65,BioCH4,3.6,0.79
50,100,25,75,75,30,80,BioCH4,3.6,0.79
50,100,25,75,75,50,65,H2Oxy,4.22,0.79
50,100,25,75,75,50,80,H2Oxy,4.22,0.79
50,100,25,75,75,70,65,H2Oxy,4.22,0.79
50,100,25,75,75,70,80,H2Oxy,4.22,0.79
50,100,25,75,100,30,65,BioCH4,3.6,0.79
50,100,25,75,100,30,80,BioCH4,3.6,0.79
50,100,25,75,100,50,65,H2Oxy,4.22,0.79
50,100,25,75,100,50,80,H2Oxy,4.22,0.79
50,100,25,75,100,70,65,H2Oxy,4.22,0.79
50,100,25,75,100,70,80,H2Oxy,4.22,0.79
50,100,25,75,150,30,65,BioCH4Oxy_CC,5.17,-0.09
50,100,25,75,150,30,80,BioCH4Oxy_CC,5.17,-0.09
50,100,25,75,150,50,65,H2Oxy_CC,5.1,0.08
50,100,25,75,150,50,80,H2Oxy_CC,5.1,0.08
50,100,25,75,150,70,65,H2Oxy_CC,5.1,0.08
50,100,25,75,150,70,80,H2Oxy_CC,5.1,0.08
50,100,25,75,200,30,65,BioCH4Oxy_CC,5.17,-0.09
50,100,25,75,200,30,80,BioCH4Oxy_CC,5.17,-0.09
50,100,25,75,200,50,65,H2Oxy_CC,5.1,0.08
50,100,25,75,200,50,80,H2Oxy_CC,5.1,0.08
50,100,25,75,200,70,65,H2Oxy_CC,5.1,0.08
50,100,25,75,200,70,80,H2Oxy_CC,5.1,0.08
50,100,25,75,250,30,65,BioCH4Oxy_CC,5.17,-0.09
50,100,25,75,250,30,80,BioCH4Oxy_CC,5.17,-0.09
50,100,25,75,250,50,65,H2Oxy_CC,5.1,0.08
50,100,25,75,250,50,80,H2Oxy_CC,5.1,0.08
50,100,25,75,250,70,65,H2Oxy_CC,5.1,0.08
50,100,25,75,250,70,80,H2Oxy_CC,5.1,0.08
50,100,25,100,75,30,65,BioCH4,3.6,0.79
50,100,25,100,75,30,80,BioCH4,3.6,0.79
50,100,25,100,75,50,65,H2Oxy,4.22,0.79
50,100,25,100,75,50,80,H2Oxy,4.22,0.79
50,100,25,100,75,70,65,H2Oxy,4.22,0.79
50,100,25,100,75,70,80,H2Oxy,4.22,0.79
50,100,25,100,100,30,65,BioCH4,3.6,0.79
50,100,25,100,100,30,80,BioCH4,3.6,0.79
50,100,25,100,100,50,65,H2Oxy,4.22,0.79
50,100,25,100,100,50,80,H2Oxy,4.22,0.79
50,100,25,100,100,70,65,H2Oxy,4.22,0.79
50,100,25,100,100,70,80,H2Oxy,4.22,0.79
50,100,25,100,150,30,65,BioCH4Oxy_CC,5.17,-0.09
50,100,25,100,150,30,80,BioCH4Oxy_CC,5.17,-0.09
50,100,25,100,150,50,65,H2Oxy_CC,5.1,0.08
50,100,25,100,150,50,80,H2Oxy_CC,5.1,0.08
50,100,25,100,150,70,65,H2Oxy_CC,5.1,0.08
50,100,25,100,150,70,80,H2Oxy_CC,5.1,0.08
50,100,25,100,200,30,65,BioCH4Oxy_CC,5.17,-0.09
50,100,25,100,200,30,80,BioCH4Oxy_CC,5.17,-0.09
50,100,25,100,200,50,65,H2Oxy_CC,5.1,0.08
50,100,25,100,200,50,80,H2Oxy_CC,5.1,0.08
